"X0","X1","X2"
1.1170105393017185e+00,1.5612038915259596e+00,-9.6110713901503164e-01
-2.9912338884866179e+00,2.8339549131799808e+00,1.2525403687971650e+00
-2.5475865233761157e+00,-1.1832046459126750e+00,2.9828750020686794e+00
2.3434836724686150e+00,-2.3850392910558207e+00,-2.5346349932024359e+00
-6.5088197860889085e-01,-2.0796996180944318e+00,-2.5230527312370969e+00
2.6527941821533361e+00,2.6186558889716469e+00,-1.2844404312770479e+00
-2.2122689718735655e+00,4.5835015470758522e-01,-3.6675988313003227e-02
2.7747120614969800e+00,-2.7710896645595953e+00,1.5716966698966859e+00
-4.6862242763958717e-01,-1.3024777321769296e+00,1.6880478583352598e-01
8.2129821652829182e-01,2.2997762248330034e+00,-1.6074140729730404e+00
-2.6601949421168221e+00,-2.7258950165612732e+00,-6.9612342657730419e-01
1.2051631468191779e+00,1.3128960150617530e+00,-1.6425542869225891e+00
-1.4768628021962276e+00,-2.5227120814261683e-01,-9.5916884443922834e-01
2.0329427197192134e+00,-1.7510670267518502e+00,-2.0475931885541896e+00
8.2397633916940238e-01,2.5253482242354117e+00,2.9901460647493661e+00
-9.4235499821808677e-02,1.7466703819144804e+00,8.2631936973437670e-01
-9.4934196386391934e-01,2.3480832504371731e+00,-1.3006538017830611e+00
-1.7765531978120732e+00,2.4049048480771349e+00,-1.4171922238071282e+00
-3.0495551777166749e+00,2.9993371192793559e+00,-1.1191388934285054e+00
-2.3241180522526022e+00,-2.5378157461264155e+00,5.0654844079892491e-01
-1.7844838238371530e+00,2.7318902468701634e+00,-8.1287913909941611e-02
-6.5282867276663081e-01,-3.0455968566800640e+00,2.4959566633515555e+00
-2.5960830453060804e+00,5.5024742682093564e-01,2.5499534468157679e+00
2.9745533868831346e+00,-1.0750684732049463e+00,3.6625428576333885e-01
-9.6056558313406981e-01,-1.9216256156537155e+00,5.4478349497908418e-01
3.0316551378747469e+00,-1.2964705422156364e+00,-2.0368268531183000e+00
-2.4152887455292236e+00,1.7583002978689137e+00,-1.4318603186284011e+00
1.2269759486319751e+00,-2.1802071863904535e+00,8.1262439624986316e-01
-1.0932628024613091e+00,-2.4950657034909023e+00,1.7562254035099478e+00
2.2546206845860803e+00,2.9644596837197339e+00,-8.6078300323752632e-02
-2.5079237568340020e+00,-1.6679836642216888e+00,-3.8839967805446607e-01
2.5210592043713618e+00,-5.3311352580903915e-02,2.6337067655828186e+00
-2.4057209908280748e+00,-1.9625321598901069e+00,1.6341691680630204e+00
1.5930445675124565e+00,-2.5945220966683689e+00,-1.5373275609325621e-01
1.8490434024995457e+00,-2.7914028569381433e+00,2.3093325733239904e+00
3.0209919599326369e+00,1.4712049545216237e+00,1.9476397459245867e+00
-1.4053562685332797e+00,1.5106546528637033e+00,5.4496119685697808e-01
-2.7164890702163262e+00,1.7081651385122276e+00,1.0166415214899773e+00
3.1125597310157396e+00,1.3490964894283559e+00,7.3115279686792523e-01
9.8967015102111766e-01,-2.8355898871209377e+00,-2.1905845050873527e+00
9.3941124421388444e-01,-1.3360092738018756e+00,-1.8699107956587424e-01
-1.4718545671235470e+00,7.6921667868675492e-02,-1.6419672330725050e+00
1.6665537024668895e+00,-1.6366285197926089e+00,3.1214302951419608e+00
2.2665921488445617e+00,2.5549543249162951e+00,2.3761459167327219e+00
-1.0422211329781153e+00,-2.5289415201844130e+00,-2.9160612166161481e+00
1.1968134114181845e+00,2.5868794470970089e+00,-3.0928304031961167e+00
9.0506279481691987e-01,-7.5165112153270686e-01,-6.4280680561944026e-01
-1.3610423748181786e+00,-6.3855213296215485e-01,-1.5704318179400549e+00
1.1053042429941717e+00,-1.8502000779012815e+00,5.6166197790483086e-01
-2.4269208906689164e+00,9.6118068008748203e-01,-8.5027413573672961e-01
-2.3553921706172098e+00,2.7465178972002180e+00,2.0160322888652438e+00
-2.3355198340666616e-01,2.1073929914338656e+00,-3.1012808372480696e+00
-2.5853782501456499e+00,-7.5035537100776040e-04,1.6052742707491152e+00
-2.9193768526251564e+00,-3.0924816444332044e+00,4.8810523604821743e-01
-1.7051548875177591e-01,2.8279856350956578e-01,1.5448962623494520e+00
5.1214318573749296e-01,-2.6895115212173524e+00,-2.6329726353326746e+00
1.8188904833755686e+00,-1.7985645480264509e+00,2.4354242441941327e+00
2.6455684082774580e+00,-5.3732102595305742e-01,8.7267503529417656e-01
-1.8819749841896674e+00,2.3754422036046874e-01,7.2747940396689215e-01
-3.0026145074781625e+00,-3.0986969028328257e+00,6.7777702708381016e-01
1.6110906840660428e+00,7.1665784477058070e-01,5.4753629922901226e-01
2.9787242850775240e+00,-1.6699631046265873e+00,-8.1175426609702894e-01
6.7225980356576454e-01,1.2822621427228711e+00,2.4057016202044235e-01
-1.8676195216885114e+00,2.6519209247781355e+00,-3.0917740870326238e-01
3.7363173623210466e-01,-1.9307994878148196e+00,8.5548284850117096e-01
-1.3151094792842599e-03,-2.8689200485816948e+00,1.6359873752844667e+00
-1.1033331478597690e+00,2.8589376165283120e-02,4.3752781767535565e-01
1.0583977703487468e-01,2.3734078390161306e-01,-1.6438136864340238e+00
-1.4200237307833554e+00,-2.3128386928614066e+00,2.1369757561422444e+00
-4.7192263470545504e-01,1.1350830075794116e-01,-2.7763138727531746e+00
-2.9552496680559424e+00,-6.5600256566679782e-01,-1.9116566615847914e+00
-1.6093386277203869e-01,-1.1507472386220823e+00,-5.6660698603889781e-02
-2.4093099392549764e+00,-2.9784101277041266e+00,-2.6236333912546215e+00
2.9703741240695951e+00,2.8302318046206398e+00,2.3050849152121717e+00
3.6372323498083903e-01,-3.8919714650835147e-01,-1.6889068192714112e+00
-5.2684383300212456e-01,-4.3520338650545387e-01,1.2914607684526800e+00
1.8802315044802267e+00,2.9505471101335345e-01,2.4155961618183834e+00
-6.5777239648687758e-02,-1.5513124752324492e+00,-1.0825275544186002e+00
8.6725016093971785e-01,1.8072517644851889e+00,2.2553940840482269e+00
2.2855196590795490e+00,1.3887003316188169e+00,-1.6988337804627829e-01
2.4904581262662600e+00,3.1005748910539692e+00,-2.9718588413575731e+00
-2.9559226640970708e+00,-1.8351771070583562e+00,-1.7927883903424939e+00
-3.4434490359222814e-01,-1.8371447560982102e-01,-2.9742490986092611e+00
1.9621980007581481e+00,5.4569054032112430e-02,1.7232368748471538e+00
2.8169547415302292e+00,1.4344454970129110e+00,1.8928158247557008e+00
2.4780794209126107e+00,-1.3814381598039347e+00,-1.0241388875234687e+00
-1.1409865924167173e+00,5.4935810429036636e-01,1.8882951924988518e+00
2.2277258681157015e+00,3.0897190249941522e+00,2.1696292908861121e+00
2.0415412088592300e+00,2.7100654871400547e+00,3.0399602809973656e+00
1.8120559289867986e+00,-5.1628109001063027e-01,2.5039999003435565e-01
2.8062957553039007e+00,-4.4720162076063819e-01,1.0001879745585187e+00
9.9470694121653214e-02,-2.6535242808673014e+00,-3.1191313842608333e+00
2.4323898521687495e+00,-2.2930816334903548e+00,-1.5885861592254971e+00
-1.9946449359488838e-01,-2.2007210200235048e+00,-2.7802906547468043e-01
6.4305763735790977e-01,6.4937343619851617e-01,1.9686763104104115e+00
-2.3632368258203669e+00,1.8282142782397077e+00,1.5085390695232768e+00
1.8928262952467945e-01,2.4868649928636746e+00,3.1146446054565136e+00
-2.0319239054856295e+00,1.3036199399825126e+00,3.0507112228114099e+00
-1.8752073027804064e+00,1.5704426729428773e+00,1.3088825161412538e+00
-1.1122959395970153e+00,-2.6230453965761193e+00,5.6656816188377324e-01
5.1780950932465242e-01,1.2848331280925684e+00,2.1102605282811115e-01
-1.6826237355237401e+00,9.2857639981372930e-01,1.3935850798891147e+00
-9.8836910323140525e-01,1.6974598688009959e+00,-2.4752308393802291e-01
-1.0868830853323859e+00,-2.3733180783248820e+00,-2.8365597635036406e+00
-1.9345541704633185e+00,2.5360456723498821e+00,1.4693304661999358e+00
-1.0386906924711168e+00,-1.8428548661523116e+00,1.1354693467722878e+00
-3.0186110254887444e+00,-1.4291068030129226e+00,-2.9333020772097815e+00
-1.5290691134836174e+00,1.2431510149618310e+00,3.7123941804044991e-01
-1.6436671817621717e+00,-2.1531161494115225e+00,-2.1381774114203083e+00
-2.6813603296163855e+00,8.8471948219837770e-01,-7.2829601622074946e-01
3.9271554938710240e-01,-9.3787886906257611e-02,-8.6218740909303371e-01
8.6797860762398216e-01,-2.0498414383068591e+00,-2.8944628704711661e-01
-5.2448228680666320e-01,-5.6892928704746293e-01,3.7057136307638183e-01
-6.3015640256216843e-01,-2.3998481577981234e+00,2.1085542827941932e+00
-2.2281314461532169e+00,2.1957291861254458e-01,-6.2793953065433294e-01
-1.3438992845413766e+00,-2.6875979987214196e+00,7.1590017623501856e-01
-4.0899468023573693e-01,1.3774644634901545e+00,2.8540643811006490e+00
-2.4613943041472552e-01,7.3817502284617387e-01,-5.9923484131288740e-01
1.6826369616100800e+00,1.8838700624826403e+00,-2.0328446926807358e+00
-2.0638580197897971e-01,-1.1762144378689698e+00,-1.8572361772447765e-01
-2.6448140301135608e+00,1.7752884401194677e+00,-2.4501513436304032e+00
-1.3565562043861827e+00,-2.0239749096281789e-01,3.5491902663705144e-01
-2.6842421512877115e+00,-8.3794590185775508e-01,9.3153307833266208e-01
1.5917737605880147e+00,-2.9141097540353145e+00,2.9566428525556807e+00
1.1905070706617957e+00,-2.3020897742066322e+00,1.6944150420412054e+00
2.9131153596319903e+00,-2.6170143318633046e+00,-1.9577387559847987e+00
2.0568386526174898e+00,1.2502693317559022e+00,1.8746826731809083e+00
2.3914507945870547e+00,2.1953331057211418e+00,-7.6541742064489204e-01
-1.7696862200085661e+00,-1.9849574811568615e-01,-1.7942078575226268e+00
2.3330183692830104e+00,-2.3267563103746252e+00,-1.3906660170019718e+00
2.2774966093709885e+00,3.1375123032176466e+00,-1.4969642703996080e+00
-4.6271452782882205e-01,-2.8822013857409186e+00,4.3237336919751179e-01
4.7140377989717486e-02,1.5973244708537804e+00,2.7217864774942582e+00
1.1435921553537254e+00,-2.7482579722408857e+00,-1.2026929187312874e+00
-1.7662394582877778e+00,-3.4686013704180851e-01,-3.1011391029187538e+00
1.6246512340785308e+00,7.5372108164107043e-01,-2.6958485860567487e+00
1.6214361438261360e+00,4.3058113211219329e-02,1.5043709973760171e+00
-2.3032238655052346e+00,-1.5402488587798904e+00,2.0636401370768995e+00
-2.1510331432146881e+00,-2.3563325704932812e+00,4.4204226116437617e-01
-7.8968707238596236e-01,-2.3020501726976730e+00,-6.4094147925388745e-01
2.6194937628969939e-01,-1.3950132531950299e+00,3.7499297636648432e-01
5.1895892958560141e-01,-1.0779436238018958e+00,2.9875015090394648e+00
-2.4123713039328161e+00,-2.8030882722364883e+00,2.6589398196579905e-01
-2.7425848366653280e+00,6.9424816031014513e-01,-1.3642669128662466e+00
1.1313975891856938e+00,3.0205858986503848e+00,2.6997157584174527e+00
3.0968180769175362e+00,1.9005565796628190e+00,-9.8813395472654131e-01
9.3920086754826393e-01,2.8222659556025649e+00,-3.0877498405953250e+00
2.5986821659224706e+00,2.9087750121041474e+00,-2.3388479246072174e+00
-2.5528391613064425e+00,-2.5830277159333037e+00,2.5153296325452024e-01
1.6401092574339957e+00,-1.1074252422116158e+00,-1.5777156897265512e+00
-1.3762550829644393e+00,-2.1242080048549372e-01,1.0359316608425848e+00
-2.7214837756146268e+00,7.7124510844360561e-01,-3.0938786678286236e+00
-1.6693589816176344e+00,-2.6630932154480633e+00,-5.0609897169633644e-01
-2.7342841996296783e+00,1.7679804595955790e+00,-1.7900651936796843e+00
2.1139516739031006e-01,-1.9503584163767937e+00,2.4815079094883394e+00
2.2142416238530478e+00,-3.6073613147310057e-01,-6.6472309969139332e-01
-1.5240094234917656e-01,-1.3545280398236388e+00,-2.4026558862685627e+00
2.7691261565961947e+00,-8.3858675077864930e-02,1.3494826604717538e+00
-2.1458904006369002e+00,1.2497116602214309e+00,-1.6359880525002841e+00
2.5976219357832209e-01,-1.4357069115153946e+00,-2.2331897844694066e+00
-8.6021202863935819e-01,-1.5148052027067715e+00,-3.0318291403453776e+00
-1.3222596732047049e+00,-2.9547200297316545e+00,-2.5605831140837565e+00
6.7934501323220431e-02,2.9903064095054992e+00,-1.6317358402430608e+00
2.9471801596496903e+00,1.7097021018358518e+00,2.4641963935882023e+00
-2.1170788366239384e+00,-8.8851586322983733e-01,-3.0154787894393649e+00
-1.5005344016505744e+00,-2.3381001743625371e+00,-2.9505932609297814e+00
-1.7827747806069265e+00,-2.0297349550751598e+00,-2.3858888846367234e+00
-1.1551304322299800e+00,-6.4132677808016281e-01,4.7361309564457166e-01
1.5035805118370931e+00,-2.9231251506690281e-01,3.2196089318478283e-02
-1.6756410635809194e+00,-3.5690770979748621e-01,2.2574030398276079e+00
3.0219444817126879e+00,-2.4124691033246126e+00,2.9726851628986060e+00
-2.3678902515141975e+00,1.2172930623585509e-01,2.2967173179688025e+00
-1.2160872422990308e+00,1.9943748530523866e+00,1.9897890853348770e+00
-2.9716836442804668e+00,2.6399967682487171e+00,-2.7514137438444899e+00
2.7028503251794502e+00,1.5222589658087973e+00,-1.5111924308256255e+00
-1.3224518173842774e+00,-2.6427226411511295e-02,7.9537940149389819e-01
-7.2330689399130366e-01,2.4626950122459998e+00,4.0821296802156937e-01
1.7828224260642731e+00,-6.1782174932673950e-01,5.2408442384888820e-01
1.2153962379203245e+00,4.6004293011718067e-01,-9.9488002800789976e-01
1.3722740355134455e+00,-8.7554484787422560e-01,1.3962505759653574e+00
-9.0960172296322428e-01,-2.3020030572403360e-01,-2.5097355901362244e+00
1.6131447746249270e+00,-2.3909148836812344e-01,-2.3565189846052781e+00
2.5436080744610914e+00,2.6436785754038956e+00,2.6922949739739765e+00
-2.1678245475586748e+00,-2.8281204744265453e-01,2.4990191294638260e+00
2.5924655493246451e+00,2.8333158099143985e+00,-1.0492217281843326e+00
3.0087448217325008e+00,-2.7038292919104325e+00,-1.2390565834305776e+00
2.9255228824940360e+00,-5.9240523876130569e-01,-3.0397226452571058e+00
3.0926923803443369e+00,2.2351593886925043e+00,2.8861686983926305e+00
2.4497565300767006e+00,1.5470424853645870e+00,-1.1596788311181156e+00
2.3314975815497743e+00,-6.4654633876053547e-01,1.3009570711426477e+00
2.1059123878184947e+00,-2.9378530264058611e-01,1.6596370834456504e+00
-2.2870861997573368e+00,1.2444435811606906e+00,1.3542385544576785e+00
1.4417290072339828e-02,-3.1081082283853330e+00,-1.4009206490291177e+00
-2.0449033255954401e+00,-2.1877456851994892e+00,3.1293320408963723e+00
1.3712610275251764e+00,5.7179915789052460e-01,2.5569648967113281e+00
1.7153125844141117e+00,-1.8801589429530117e+00,-2.9492835830231265e+00
-1.9646469933979402e+00,-2.8758636529714390e+00,-3.8693891571928596e-01
-4.5016219933642576e-01,-2.5376903436113598e+00,-1.0511787328859414e+00
2.1506267453321684e+00,-2.7321170079751216e+00,5.7407495916093021e-01
-2.9126016496985594e+00,2.9847311956505784e+00,1.9293186785792305e-01
-1.7484897658470235e+00,2.4453390979070084e+00,-2.9648163882515450e+00
-2.8734747380764647e-01,-2.7238144869898506e+00,-1.1103204510020692e-01
-2.9914821172762514e+00,1.7484832877321850e+00,-2.0022168862245717e+00
1.2586463550145082e+00,2.8585310381502902e+00,-1.3515280154870497e+00
9.2845382609275173e-01,9.1393266065215428e-01,1.5283365011163053e-01
-6.8719249339740873e-01,-2.0536028702277926e+00,3.0983875396185621e+00
-6.5110674551791980e-01,2.6257763871844793e+00,1.5458871449950475e+00
5.3317040955334294e-01,2.3152420198516204e+00,8.0722130841282747e-01
2.8253619151429294e+00,-6.1309087228137527e-01,3.0070757246034407e-01
-2.8629889808577538e+00,-2.2717147267495705e+00,-2.9714446121552478e+00
1.8813898987504896e+00,-1.9934500688903987e+00,-2.2101844193581561e+00
2.6292371669529286e+00,1.4139886298781468e+00,1.7932238931534004e+00
3.1411787204678516e+00,2.7728637583954141e+00,2.3444362620484478e+00
2.3256318576074264e-01,4.2603518766535498e-01,7.3608495261005880e-01
-6.5725349588774851e-02,-9.2441555362663319e-01,-5.0722935933025459e-01
-3.5106168153882855e-01,1.3787560166370456e+00,1.9297454049019231e+00
-2.1684986983278671e+00,1.4754884298006576e-01,1.0689004175708536e+00
-1.2650244169694504e+00,-8.5547725807224007e-01,7.5075413224834486e-01
5.0406025423613032e-01,1.8493882886235147e+00,-1.0645624386721355e+00
-2.5655289167664939e+00,-2.4270661837291518e+00,2.4389321745335932e+00
-8.5192992453271854e-01,6.8988716383212445e-01,2.8836493795069540e-01
1.6236362750000835e+00,-1.8818395434002357e+00,1.3763320714220084e+00
1.8862919160100589e-01,9.9126839611412265e-01,-9.9154493613401895e-01
-1.2854028240618736e+00,-1.2135759429855999e+00,2.4026648526723688e+00
-4.9247328713942284e-01,-2.3913681709603587e+00,2.6483394038080048e+00
1.2486294145842471e+00,-2.9527778238780131e+00,1.6124487003641574e+00
1.4752304543058541e+00,1.2045715264878494e+00,-2.8212705558921733e+00
-1.0174204165079801e+00,-9.3757895961185689e-01,-1.9245520967921195e+00
1.0089405749969478e+00,8.8878961871815676e-01,1.2586129664518335e+00
-3.0522750446185856e+00,-2.4292435231861234e+00,1.3773290086066954e+00
5.8065298968171453e-01,2.9630841263824585e+00,-2.8273181372213503e+00
1.9067202395818148e+00,-2.6837124093925313e+00,9.5112449508104646e-01
-1.7113710227931194e+00,7.3951815217271433e-01,-2.9856906256898705e+00
4.0166949948165609e-02,-1.5538330627416630e+00,-7.6555715385994239e-01
1.6326162615534061e+00,2.9335240116374095e+00,-3.6846329401456579e-01
-1.3507688354249634e+00,-2.2648699194727646e+00,-1.5795986546412009e+00
1.3785057491553454e+00,1.4403333473643665e+00,1.4305623304340198e-01
1.9066129237141043e+00,-1.4885556535764775e+00,-5.3976292665819647e-01
-1.9624760505325529e+00,1.6313688171533247e-01,-2.1474219357008373e+00
1.0283968793118863e+00,4.9963643400384594e-01,1.4605606550968817e+00
2.6725004085423336e+00,7.3710870882735469e-01,1.6030916667918484e+00
8.5908233281484758e-01,2.5580633649690059e+00,2.0772287778612348e+00
-2.1351559617402929e+00,-1.3912038115217502e+00,2.2754478606028847e+00
-2.1239852831904162e+00,4.5683289705072827e-01,2.4770069013157814e+00
-8.7550851315155764e-01,-1.3750649371996282e-01,-6.8816733045262479e-01
3.1181121525693145e-01,-2.3261337496659733e+00,-2.8472610256091349e+00
8.4090857210942627e-01,-1.1456418173837497e+00,1.1174245696902041e-01
1.8652483800898052e+00,-1.4352466855433541e+00,2.5204860372369220e-01
2.1982478387011586e+00,2.3364921514324868e+00,1.2320711031974696e+00
2.4156636225661563e+00,1.6865229981917551e+00,1.0728102211568080e-01
-8.2272189596221068e-01,2.3994966102441726e+00,1.7883451261094780e+00
-9.8089771586060781e-01,1.8627113058544680e+00,-5.8459531463294701e-01
4.8074021080406171e-01,9.0315498244208925e-04,1.3100050252801347e+00
3.0768816896085589e+00,-2.6694891699548644e+00,2.2748766468491706e+00
-2.2373415441865330e+00,2.7283136758337179e+00,1.9981902039031887e+00
-1.5693554158959699e-01,2.2198507960093909e+00,2.9932073835644246e+00
-3.8463942533416917e-01,-1.4864505145796596e+00,6.7049527707131906e-01
-2.8144179066171739e+00,-1.5251035757100473e-01,-2.3773956463949122e+00
5.3074072873449918e-01,-1.7871377994085154e+00,1.8600041325695713e+00
2.7837805113832426e+00,-2.8902943187720185e+00,-1.3049445909467461e+00
-8.1878691662201408e-01,1.0281974022960627e+00,2.1794131071189735e+00
2.9045109098700692e+00,-1.2353735967990831e+00,2.8104574736104171e+00
2.6940602156033338e+00,-6.1284908991647846e-02,-1.8840809765321938e+00
1.6672401739331644e+00,-1.0174581790305335e+00,-1.1197090829239986e-01
-5.8849626272100020e-01,1.2625919823294103e+00,1.3894741853954038e+00
2.3945770605550418e+00,-1.5223433767696672e+00,-7.8996735959543862e-01
1.2691277296670300e-01,2.3897072530660726e+00,3.0682648912508297e+00
-3.4431422333067285e-01,-1.8198588828864715e-02,-2.1879225052652345e+00
2.1200509001977625e+00,1.0744474211550807e+00,-8.8215838887966003e-01
8.8280024200939611e-02,-5.9927302308137209e-01,-5.0640293463791153e-01
2.5510176980433252e-01,6.0373803112744984e-01,1.7034319111002949e+00
-7.9324041864901673e-01,2.4060904486260997e+00,7.0884076082223446e-01
1.0130071848524302e-01,1.7180195916198935e+00,-3.0637574020543568e+00
2.2678453381424060e+00,-4.3115926983323227e-01,2.0714701372022493e-01
1.0154613094947251e+00,1.1600602359700245e+00,2.3171846631926432e+00
-1.2806641407586143e+00,-1.6555456058260385e+00,-5.1869025336698238e-01
1.0312870519881523e+00,1.3208599623823680e-01,-1.8476474825897238e+00
-1.1069195136655483e+00,1.0884407197358978e+00,2.4910000969403763e+00
-2.6763422154968763e+00,-1.4909439914180478e-01,-3.0563211168586206e+00
-1.0095659530369128e-01,-1.3093906732197214e-01,-2.8971180729730537e+00
1.8455086481866179e-01,2.5527067177835336e+00,1.3555797136691199e+00
2.9513951336746063e+00,-1.5789726512134510e+00,-1.8390883122455730e+00
-2.6521715893451230e+00,4.7949816559641878e-01,-3.0275119876051355e+00
7.8805895630288303e-01,2.6851432812211735e+00,-6.6335923592826829e-01
3.0693080598419185e+00,-1.3081542778056472e+00,2.3402637212594772e+00
-1.1688761617954726e+00,2.8456998909597182e+00,-1.7612539537447682e+00
-6.9522345921976969e-01,-7.8389576084501922e-02,-9.9202287035256154e-01
-9.5741225686090514e-01,8.1736965538217277e-01,3.1278024798678725e+00
1.8347956474559535e+00,4.6127871177817825e-01,1.8199546044224943e+00
5.3949731720145211e-01,1.2797259219277581e+00,-3.1266700054186063e+00
2.8563740159284050e+00,-1.9423932780474820e+00,-1.6073862996661317e+00
1.8252008120844589e+00,2.7319241220832087e+00,1.2767927310161111e+00
-6.0814475610349916e-01,9.3796979350270071e-01,-1.3629560655489277e+00
1.2448951059093609e+00,2.6290059638463994e+00,-3.6011981742107357e-01
-1.5781729029158456e+00,1.5314696551605733e+00,-1.9585378784630729e+00
-2.6038782448779858e+00,9.3467982975414099e-01,1.9880792761620212e+00
3.7946458695945973e-01,-1.8186755106498111e+00,2.2811738428910848e+00
7.8661057021908531e-01,3.9298453626020358e-01,-2.8780077094161931e+00
3.8580826245031963e-01,1.1992149415377744e+00,-3.0370840088484674e+00
3.0526770290192946e+00,-2.3346298379086381e+00,2.1768980472901731e+00
-7.9514800503316607e-02,2.2745011290867367e+00,-8.1361111064832858e-01
2.1644702398508420e+00,1.5223903266301333e+00,-9.2071829398325722e-01
8.6532293844379105e-03,1.0792383801405849e+00,-2.8522267046092842e+00
1.3041806413738364e+00,2.4258124004208774e+00,2.1849504642810196e+00
1.9060613384366558e+00,-1.8161432722482498e+00,1.7345344420615350e+00
1.9805500880502249e+00,-2.9154971292586311e+00,-1.8114656813780672e+00
2.7252313695042290e+00,5.7233082470134145e-01,2.3229701312412194e+00
1.2532965522431141e+00,8.0560338044440050e-01,1.1323538639872215e+00
2.1655139213106871e+00,-7.5014364902583219e-01,2.5067021495498114e+00
2.8693927928256260e+00,-2.9951270359342672e+00,1.9562327254566974e+00
3.1088406219316500e+00,-8.3001858520333949e-01,-7.0777084100683574e-01
-1.7376596944679490e+00,-8.4173702752746093e-01,8.4149836902922948e-01
1.5705926008225370e+00,2.9558718162264395e+00,-2.9837150880771954e+00
1.7208911252991763e+00,1.2103566944985751e+00,1.6449930142182616e+00
-2.2193030152027329e+00,-2.5310146736526873e+00,1.9345828729308518e+00
-1.5880152360301178e+00,1.0646770582699103e+00,1.1202080563231442e+00
-1.6183419707209603e+00,1.2752911989251077e+00,7.6507290434575292e-01
-4.7234549649089175e-01,-1.0083598537426264e-01,1.9676823623729121e+00
-1.9492728258572660e+00,1.9738446680278274e+00,2.7314290239655676e+00
-1.9884255591405742e-01,-2.9285251295589405e+00,-9.0085767989062848e-01
-2.5817176891113505e+00,-1.7489692623149997e+00,1.1469213683512560e+00
2.6079983287329034e+00,8.8548292698084197e-01,3.0966806058315655e-01
-5.4217963042450146e-01,1.3626180185239001e+00,-1.0859372537517995e+00
-2.0686615343922670e+00,-2.9740014626547264e+00,-2.8328175828947075e+00
-2.0701980505225510e+00,-2.9090789271947992e+00,1.6796388803379703e+00
-2.4552047181534764e+00,-2.8886396285894111e+00,1.7118109290660302e+00
-3.6330366465911279e-01,2.8478064264327916e+00,2.6156067267585374e+00
5.6581440097104529e-02,-3.0075460288436542e+00,2.5894414129250567e+00
-8.8933175832740430e-01,-8.7399412836421941e-02,1.9810338481963488e+00
-9.3808803517593775e-01,-1.3199082045330151e+00,1.7519439599233619e+00
-5.7567231620183712e-01,-2.0686250323639488e-01,-2.2831714985108289e+00
-2.1545310076508559e+00,-3.3697993856369735e-03,2.4559468120504500e+00
-1.4285970820782401e+00,-9.2581659772873470e-01,-2.2686578593267077e+00
2.8052804435171215e+00,-8.8085190884024334e-01,3.1383681364183396e+00
-2.4665245096747723e+00,1.8160898857383954e+00,-2.8480219708953594e+00
-1.9139256910655300e-01,-1.8820428780368885e+00,8.5843138215434589e-01
-9.9000643563141644e-01,4.1579657788450630e-01,-2.5469614007212655e+00
3.6113737200069274e-02,3.0306563299511708e+00,5.1390363324687405e-01
-2.1953187186284673e-01,3.1041185710389927e+00,-1.2856554797183595e-01
-3.8835003828869041e-01,1.4453408825256044e+00,-9.3147504803720427e-01
1.2150204490401997e+00,1.6078041350687213e+00,-1.2177667363909184e+00
-1.9936345991929145e+00,4.6339786834093921e-01,3.0244403765020076e+00
5.3209370483836427e-01,2.5341170061542462e+00,2.0896121094458175e-01
1.6277413997858226e-01,1.5138306551526162e+00,1.8274544511137831e+00
-1.0652577446848892e+00,-5.5922055868396781e-01,-2.0044555577575309e+00
2.5572135846180934e+00,-7.0356670717802672e-01,-1.3351231739533023e+00
-1.0485866362970411e+00,1.6568150884973463e+00,2.2926232709114984e+00
-1.9335517862158658e+00,2.4545140371595977e+00,9.3249364167877324e-01
6.1782521544821423e-01,-2.8868190983902142e-01,-8.8610530284635658e-01
-1.3456640139383345e+00,3.1034949765751767e+00,-2.6156780957534407e+00
2.4576496674981669e+00,-5.9410888072312806e-01,-6.6774429484198450e-01
1.1723547286408458e+00,-1.2038748351699606e+00,3.3251274962723976e-01
-1.5952879345711199e+00,5.3387452340975994e-01,-1.9659580649620914e+00
1.2507726521696831e+00,1.0066601566564692e+00,-9.7940786434479543e-01
2.1314839900525548e+00,-5.3098341633028934e-01,-1.3308103970763030e-01
-3.6476799280229599e-01,-1.4501015862670534e+00,-1.5135257266403557e+00
3.7787780725596498e-01,1.8411353324971129e+00,1.4098465376156213e+00
1.4866909792633871e+00,7.4177635201736480e-01,-3.9846587362472263e-02
2.9991561459027389e+00,2.0988352877553433e+00,-1.1454977055686522e-01
-2.9570678352167681e+00,-1.4503757906487724e-01,8.0071725503422009e-01
2.0762658452758229e+00,-2.1390655087351380e+00,-1.5913830293425872e+00
6.0899233759113836e-01,-1.7113917301043198e+00,-1.5347245799452780e+00
1.0722425384085446e+00,-1.0150577304281376e+00,-2.0871561194021684e+00
2.7668776330346487e+00,-1.3171392900975620e+00,-2.8979906568930343e+00
-8.8504512513734035e-01,-2.9626359572695318e+00,-2.2594953884026032e+00
-5.3927847447708421e-01,-2.8917173964804519e+00,2.2056728802063263e+00
4.7397175650107082e-01,-2.9208901921917723e+00,-8.6581823084200149e-02
-5.5250418990574435e-01,-2.1972282231955518e+00,-9.8623833256307192e-01
-7.6652979161445023e-01,2.9176084750860687e+00,-1.6754206696709337e+00
-2.9948044665166549e+00,-9.2889206959277626e-01,-1.7351897799092590e+00
2.1338794457076080e+00,9.0668972278578241e-01,-1.3723047591349031e+00
-2.9654378054542954e+00,-2.0758457113878177e+00,-1.7363972798847152e+00
